((46, 18, -11), (1979, 363, 208), 1.1758500428354297, 1.3445788424156906, -1.11534080741624, (6050, 10527, -3440, 10448))
((67, 29, -12), (1989, 356, 195), 1.1731544498531459, 1.3447099582717685, -1.119514115751503, (6042, 10526, -3433, 10456))
((100, 36, 1), (1976, 367, 192), 1.170071696901456, 1.3448708151520945, -1.1248234068607195, (6029, 10526, -3422, 10467))
((123, 37, 17), (1980, 376, 194), 1.1671884797079979, 1.3451997617497646, -1.1303181880640358, (6013, 10527, -3410, 10479))
((125, 43, 27), (1976, 380, 194), 1.1632141437996864, 1.3456684833728378, -1.1370366312195903, (5995, 10527, -3398, 10493))
((118, 42, 26), (1975, 371, 186), 1.1602153458593065, 1.3464653224587668, -1.1432353277788703, (5978, 10528, -3387, 10506))
((109, 41, 24), (1978, 388, 186), 1.1568604677186214, 1.3464455626491982, -1.1483584680445313, (5963, 10528, -3376, 10517))
((98, 41, 17), (1985, 388, 181), 1.154630770710826, 1.3468618516148991, -1.1530830512995807, (5950, 10529, -3366, 10527))
((86, 43, 11), (1983, 411, 175), 1.1520295881339078, 1.3465205920299026, -1.157442040658286, (5940, 10529, -3354, 10536))
((62, 47, 4), (1974, 402, 178), 1.1493777756175705, 1.3464138500570733, -1.161739765549569, (5933, 10528, -3345, 10544))
((41, 51, 1), (1984, 397, 175), 1.1459438996075357, 1.346182551741374, -1.16601579693624, (5929, 10525, -3339, 10551))
((35, 53, 0), (1963, 392, 188), 1.1418404244398204, 1.3458638168910193, -1.1711304257504296, (5926, 10521, -3332, 10559))
((36, 49, 1), (1969, 396, 186), 1.137809312814506, 1.3457424567680603, -1.1763047090585308, (5923, 10517, -3326, 10567))
((33, 44, 10), (1968, 400, 175), 1.1352303272524589, 1.345710975096159, -1.17986715986344, (5919, 10515, -3321, 10573))
((22, 41, 17), (1959, 400, 180), 1.1313173035634407, 1.3453688951552443, -1.1836584350413826, (5915, 10511, -3318, 10579))
((10, 45, 19), (1970, 394, 179), 1.1276544459924382, 1.3460792777817407, -1.188539637802785, (5912, 10507, -3318, 10586))
((6, 52, 10), (1968, 404, 167), 1.124242744242428, 1.3457157821976231, -1.1920024909544935, (5911, 10503, -3315, 10591))
((-18, 57, -14), (1964, 418, 154), 1.121180686904952, 1.3446123951132183, -1.1940898842668985, (5916, 10498, -3312, 10593))
((-58, 42, -18), (1954, 410, 164), 1.1192184807682732, 1.3443469973956699, -1.1957402192241873, (5926, 10493, -3314, 10593))
((-58, 37, -4), (1964, 385, 161), 1.116072098594462, 1.3444268202919392, -1.1979479821679881, (5932, 10487, -3320, 10594))
((-69, 12, 15), (1955, 396, 197), 1.112436597588197, 1.3445975781703907, -1.1997905504160717, (5938, 10480, -3330, 10594))
((-1, 45, 23), (1964, 445, 148), 1.1113866026649644, 1.3444368457459155, -1.200999734723233, (5937, 10479, -3328, 10596))
((-53, 18, -12), (1953, 456, 103), 1.1152297450013653, 1.3439873242926608, -1.196242329012128, (5945, 10482, -3330, 10588))
((-152, 22, -3), (1973, 426, 25), 1.1188140812676928, 1.3445717338582464, -1.19001448414999, (5959, 10482, -3348, 10575))
((-391, -82, 9), (1941, 387, 91), 1.121418830165832, 1.3460452423815508, -1.1784714520460038, (5996, 10472, -3403, 10546))
((-465, -128, 73), (1954, 304, 123), 1.1205183060984751, 1.3499236640744976, -1.1691484159956655, (6029, 10456, -3480, 10518))
((-361, -113, 102), (1960, 304, 175), 1.1166425275012384, 1.3538737281768194, -1.1646029084051905, (6048, 10440, -3547, 10500))
((-336, -101, 90), (2008, 269, 252), 1.1086181041387266, 1.3577872809246705, -1.1655300028182816, (6068, 10419, -3609, 10489))
((-200, -22, 120), (2033, 231, 346), 1.0885832595547176, 1.360668723323053, -1.180264242953063, (6072, 10389, -3653, 10500))
((28, -52, 79), (1985, 257, 285), 1.082792478175118, 1.363928922401127, -1.1874229559534548, (6055, 10385, -3668, 10510))
((124, 40, 46), (2054, 326, 352), 1.0702300460923928, 1.3636387103488838, -1.2017704056062462, (6039, 10375, -3656, 10532))
((168, 39, -1), (1957, 376, 236), 1.0691810867524216, 1.3630798604483867, -1.2069529298121364, (6023, 10380, -3632, 10545))
((40, 77, 6), (1998, 331, 314), 1.0560517559056888, 1.3620190952106892, -1.2207041945422192, (6022, 10365, -3623, 10563))
((36, 129, -5), (2042, 331, 314), 1.0396150522991168, 1.3605581638213557, -1.238512193468415, (6025, 10345, -3610, 10586))
((103, 156, -31), (2011, 297, 346), 1.0217113373160558, 1.3581563857429861, -1.2586428513622536, (6022, 10325, -3586, 10615))
((280, 148, -43), (1915, 411, 205), 1.019596777038699, 1.3551965589530506, -1.2670571714552619, (6004, 10330, -3536, 10637))
((142, 40, -69), (1917, 440, 164), 1.027714035764806, 1.3530525711604475, -1.2622584683395164, (6000, 10343, -3505, 10637))
((-7, 13, -58), (1971, 458, 133), 1.0357141646392214, 1.3515585810775526, -1.2542853734693347, (6010, 10351, -3495, 10627))
((-153, 53, -91), (1994, 420, 201), 1.0347661405777, 1.3488714296464537, -1.2516262753631262, (6041, 10341, -3497, 10618))
((-65, 23, -129), (1929, 346, 157), 1.0401077054494858, 1.3469705155531349, -1.2449501310521789, (6060, 10343, -3492, 10607))
((71, -41, -127), (1953, 334, 124), 1.0537216189528138, 1.3462502670019931, -1.2329856832276371, (6059, 10362, -3478, 10594))
((192, -94, -123), (1926, 324, 58), 1.0768382646247776, 1.346329851401241, -1.2136449265054057, (6039, 10399, -3456, 10576))
((382, -123, -92), (1968, 320, 119), 1.1021384021885765, 1.3472567532996098, -1.1967031431894535, (5995, 10446, -3417, 10568))
((729, -25, -98), (1989, 307, 216), 1.120823693808662, 1.3463206465724256, -1.1934209381652112, (5917, 10496, -3329, 10590))
((1092, 142, -92), (1984, 352, 235), 1.1331482203223857, 1.3439217304264444, -1.205658178730429, (5805, 10549, -3186, 10644))
((1296, 205, -129), (1977, 342, 241), 1.1444688733280826, 1.3400048716292194, -1.2225561187307734, (5674, 10605, -3012, 10709))
((1480, 231, -145), (1977, 331, 235), 1.15866054766156, 1.33581599564556, -1.240579088022559, (5522, 10668, -2814, 10779))
((1557, 291, -181), (2019, 393, 298), 1.1688423070862073, 1.3301269448611939, -1.2653026625402464, (5370, 10723, -2594, 10857))
((1488, 376, -224), (2027, 476, 361), 1.1712715392629485, 1.3217829082647294, -1.295842200012552, (5237, 10759, -2367, 10938))
((1267, 459, -241), (2032, 526, 398), 1.1637612266818744, 1.3116091601025666, -1.3311878544998321, (5135, 10769, -2156, 11019))
((1094, 512, -278), (2052, 521, 517), 1.1469238258007062, 1.3004994191033805, -1.373039994648046, (5059, 10754, -1959, 11106))
((981, 575, -231), (1977, 475, 422), 1.1276128195572652, 1.2901264629566194, -1.4145314669472213, (4987, 10729, -1782, 11192))
((898, 628, -197), (1996, 535, 507), 1.1025646072668258, 1.2791345103486425, -1.4604971385466916, (4923, 10687, -1612, 11286))
((674, 715, -180), (2059, 614, 613), 1.0681987971406541, 1.2661759451514838, -1.5107560842260757, (4890, 10616, -1463, 11387))
((417, 832, -204), (2040, 575, 686), 1.0240489969987159, 1.2513693616729864, -1.5656171017022182, (4888, 10513, -1340, 11498))
((416, 909, -196), (2006, 468, 715), 0.9780631945033945, 1.236247456444879, -1.62251403510896, (4879, 10398, -1222, 11619))
((471, 989, -178), (2026, 505, 783), 0.9330423411933715, 1.2190969739987507, -1.6795971019927478, (4864, 10272, -1093, 11749))
((424, 1121, -165), (2044, 612, 834), 0.8879642077039691, 1.1990231108355884, -1.7363462332637916, (4858, 10127, -959, 11888))
((217, 1248, -126), (2012, 709, 873), 0.840024975975972, 1.1763743129107849, -1.7924941578193005, (4874, 9955, -842, 12035))
((1, 1329, -109), (2005, 716, 955), 0.7893966985401636, 1.151779599550731, -1.8470828058252171, (4911, 9757, -751, 12188))
((-100, 1431, -64), (2023, 684, 982), 0.7376019657285612, 1.125689428007434, -1.9003929178137753, (4948, 9540, -677, 12347))
((-58, 1569, -40), (2054, 689, 1034), 0.6889448203499134, 1.097278473629613, -1.9525200065640334, (4976, 9308, -593, 12516))
((106, 1684, 31), (1973, 725, 1106), 0.6467937617131879, 1.0683002692199708, -2.0029305956531234, (4972, 9078, -488, 12690))
((121, 1737, 74), (1915, 879, 1109), 0.6086345293082087, 1.0379756936280755, -2.0501450111982082, (4962, 8840, -380, 12865))
((-66, 1781, 103), (1937, 911, 1154), 0.5695096395917836, 1.006268905861643, -2.09441312023048, (4963, 8583, -298, 13039))
((-275, 1880, 137), (1939, 886, 1221), 0.5278403784580596, 0.972286144858071, -2.137517993631444, (4977, 8297, -243, 13219))
((-289, 1981, 170), (1938, 797, 1285), 0.4878961180048165, 0.9362442183899587, -2.1790671320541044, (4984, 7994, -190, 13403))
((-185, 2047, 205), (1932, 782, 1250), 0.45296144212197026, 0.8985805742676223, -2.2183646185525325, (4973, 7685, -121, 13587))
((-102, 2043, 201), (1913, 788, 1258), 0.4240014537690198, 0.8604503933026326, -2.253521459921327, (4954, 7379, -40, 13763))
((-87, 2104, 176), (1930, 776, 1281), 0.3986290390971715, 0.8205827212768118, -2.2856061477717744, (4934, 7063, 48, 13935))
((-123, 2190, 156), (1857, 754, 1257), 0.37520586705652387, 0.778469591324786, -2.3152234268331937, (4916, 6730, 137, 14104))
((-74, 2223, 139), (1808, 679, 1289), 0.35530308705860447, 0.7354498752245533, -2.3424492912489985, (4894, 6392, 234, 14267))
((-48, 2192, 106), (1739, 615, 1315), 0.33881496005106304, 0.6924050738276321, -2.3664645925198307, (4872, 6056, 335, 14418))
((29, 2166, 64), (1658, 575, 1322), 0.3266565976484074, 0.6495310609167977, -2.3876130306832244, (4848, 5726, 449, 14557))
((62, 2189, -16), (1575, 618, 1355), 0.31794370324400145, 0.6054521440718534, -2.4054997287337625, (4833, 5391, 575, 14685))
((-26, 2167, -104), (1447, 603, 1380), 0.3096630934511328, 0.5610972738663853, -2.420163659198897, (4834, 5051, 690, 14800))
((-19, 2143, -137), (1362, 520, 1317), 0.30289183972969164, 0.5171052648962073, -2.433157396973383, (4838, 4713, 805, 14905))
((-19, 2143, -137), (1362, 520, 1317), 0.30289183972969164, 0.5171052648962073, -2.433157396973383, (4838, 4713, 805, 14905))
